"ID","PID","Yig","Cig","Z","X0","time1","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","lambda8","lambda9","lambda10","delta","wt"
937,145,0,0.926672436659358,0,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.91095980137395
938,145,0,0.755163751361359,0,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.91095980137395
939,145,0,0.29182753303168,0,1,2.43699993938208,2.04748850786602,1.6848095853559,1.29524961537258,0.723784036850208,0.127007527361539,0,0,0,0,0,0,1.91095980137395
940,146,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.03621473104282
941,146,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.03621473104282
942,146,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.03621473104282
943,146,0,0.926672436659358,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,0,1.03621473104282
944,146,0,0.926672436659358,1,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,0,1.03621473104282
945,146,0,0.926672436659358,1,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,0,1.03621473104282
946,146,0,0.926672436659358,1,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,0,1.03621473104282
947,146,0,0.926672436659358,1,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,0,1.03621473104282
948,146,0,0.926672436659358,1,1,7.41337949327487,7.02386806175881,6.66118913924869,6.27162916926537,5.700163590743,5.10338708125433,4.33703935622531,3.53051900968078,2.6778117686275,1.43407890543779,0,0,1.03621473104282
949,146,0,0.926672436659358,1,1,8.34005192993422,7.95054049841816,7.58786157590805,7.19830160592473,6.62683602740235,6.03005951791368,5.26371179288467,4.45719144634013,3.60448420528686,2.36075134209715,0.47423529197266,0,1.03621473104282
950,146,0,0.926672436659358,1,1,9.26672436659358,8.87721293507752,8.51453401256741,8.12497404258409,7.55350846406171,6.95673195457304,6.19038422954403,5.38386388299949,4.53115664194622,3.28742377875651,1.40090772863202,0,1.03621473104282
951,146,0,0.926672436659358,1,1,10.1933968032529,9.80388537173688,9.44120644922676,9.05164647924344,8.48018090072107,7.8834043912324,7.11705666620338,6.31053631965885,5.45782907860557,4.21409621541586,2.32758016529138,0,1.03621473104282
952,146,0,0.926672436659358,1,1,11.1200692399123,10.7305578083962,10.3678788858861,9.9783189159028,9.40685333738043,8.81007682789176,8.04372910286274,7.23720875631821,6.38450151526493,5.14076865207522,3.25425260195073,0,1.03621473104282
953,146,0,0.926672436659358,1,1,12.0467416765717,11.6572302450556,11.2945513225455,10.9049913525622,10.3335257740398,9.73674926455112,8.9704015395221,8.16388119297757,7.31117395192429,6.06744108873458,4.18092503861009,0,1.03621473104282
954,146,0,0.926672436659358,1,1,12.973414113231,12.583902681715,12.2212237592048,11.8316637892215,11.2601982106991,10.6634217012105,9.89707397618146,9.09055362963693,8.23784638858365,6.99411352539394,5.10759747526945,0,1.03621473104282
955,146,0,0.926672436659358,1,1,13.9000865498904,13.5105751183743,13.1478961958642,12.7583362258809,12.1868706473585,11.5900941378698,10.8237464128408,10.0172260662963,9.16451882524301,7.9207859620533,6.03426991192881,0,1.03621473104282
956,146,0,0.926672436659358,1,1,14.8267589865497,14.4372475550337,14.0745686325236,13.6850086625402,13.1135430840179,12.5167665745292,11.7504188495002,10.9438985029556,10.0911912619024,8.84745839871266,6.96094234858817,0,1.03621473104282
957,146,0,0.760229938138071,1,1,15.7534314232091,15.363919991693,15.0012410691829,14.6116810991996,14.0402155206772,13.4434390111886,12.6770912861595,11.870570939615,11.0178636985617,9.77413083537201,7.88761478524753,0,1.03621473104282
958,146,0,0.296893719808392,1,1,16.3472188628259,15.9577074313098,15.5950285087997,15.2054685388164,14.634002960294,14.0372264508053,13.2708787257763,12.4643583792318,11.6116511381785,10.3679182749888,8.48140222486431,0,1.03621473104282
959,147,0,0.463336218329679,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4365618922053
960,147,0,0.926672436659358,0,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,1,1.4365618922053
961,147,0,0.926672436659358,0,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,1,1.4365618922053
962,147,0,0.909539757179809,0,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,1,1.4365618922053
963,147,1,0.44620353885013,0,1,3.67242438767834,3.28291295616228,2.92023403365216,2.53067406366884,1.95920848514647,1.3624319756578,0.59608425062878,0,0,0,0,1,1.4365618922053
964,148,0,0.463336218329679,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.35135726637251
965,148,0,0.926672436659358,0,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,1,3.35135726637251
966,148,0,0.872367243865402,0,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,1,3.35135726637251
967,148,1,0.409031025535723,0,1,2.67140692439016,2.2818954928741,1.91921657036399,1.52965660038067,0.958191021858294,0.361414512369625,0,0,0,0,0,1,3.35135726637251
968,149,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.00598874662514
969,149,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.00598874662514
970,149,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.00598874662514
971,149,0,0.926672436659358,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,0,1.00598874662514
972,149,0,0.926672436659358,1,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,0,1.00598874662514
973,149,0,0.926672436659358,1,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,0,1.00598874662514
974,149,0,0.926672436659358,1,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,0,1.00598874662514
975,149,0,0.926672436659358,1,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,0,1.00598874662514
976,149,0,0.926672436659358,1,1,7.41337949327487,7.02386806175881,6.66118913924869,6.27162916926537,5.700163590743,5.10338708125433,4.33703935622531,3.53051900968078,2.6778117686275,1.43407890543779,0,0,1.00598874662514
977,149,0,0.926672436659358,1,1,8.34005192993422,7.95054049841816,7.58786157590805,7.19830160592473,6.62683602740235,6.03005951791368,5.26371179288467,4.45719144634013,3.60448420528686,2.36075134209715,0.47423529197266,0,1.00598874662514
978,149,0,0.497493822579069,1,1,9.26672436659358,8.87721293507752,8.51453401256741,8.12497404258409,7.55350846406171,6.95673195457304,6.19038422954403,5.38386388299949,4.53115664194622,3.28742377875651,1.40090772863202,0,1.00598874662514
979,149,0,0.0341576042493896,1,1,9.33503957509236,8.9455281435763,8.58284922106619,8.19328925108287,7.62182367256049,7.02504716307182,6.25869943804281,5.45217909149827,4.599471850445,3.35573898725529,1.4692229371308,0,1.00598874662514
980,150,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.05948360801203
981,150,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,1,1.05948360801203
982,150,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,1,1.05948360801203
983,150,0,0.926672436659358,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,1,1.05948360801203
984,150,0,0.714190556950417,1,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,1,1.05948360801203
985,150,1,0.250854338620738,1,1,4.20839842387891,3.81888699236285,3.45620806985273,3.06664809986941,2.49518252134704,1.89840601185837,1.13205828682935,0.325537940284821,0,0,0,1,1.05948360801203
986,151,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.14579546709632
987,151,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,1,4.14579546709632
988,151,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,1,4.14579546709632
989,151,0,0.663039729800873,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,1,4.14579546709632
990,151,1,0.199703511471194,1,1,3.17942433292046,2.7899129014044,2.42723397889428,2.03767400891097,1.46620843038859,0.869431920899924,0.103084195870907,0,0,0,0,1,4.14579546709632
991,152,0,0.219795878040274,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.02136660754644
992,152,1,0.219795878040274,1,1,0.439591756080548,0.05008032456449,0,0,0,0,0,0,0,0,0,1,1.02136660754644
993,153,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.01147508651273
994,153,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.01147508651273
995,153,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.01147508651273
996,153,0,0.926672436659358,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,0,1.01147508651273
997,153,0,0.926672436659358,1,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,0,1.01147508651273
998,153,0,0.926672436659358,1,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,0,1.01147508651273
999,153,0,0.926672436659358,1,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,0,1.01147508651273
1000,153,0,0.926672436659358,1,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,0,1.01147508651273
1001,153,0,0.926672436659358,1,1,7.41337949327487,7.02386806175881,6.66118913924869,6.27162916926537,5.700163590743,5.10338708125433,4.33703935622531,3.53051900968078,2.6778117686275,1.43407890543779,0,0,1.01147508651273
1002,153,0,0.926672436659358,1,1,8.34005192993422,7.95054049841816,7.58786157590805,7.19830160592473,6.62683602740235,6.03005951791368,5.26371179288467,4.45719144634013,3.60448420528686,2.36075134209715,0.47423529197266,0,1.01147508651273
1003,153,0,0.926672436659358,1,1,9.26672436659358,8.87721293507752,8.51453401256741,8.12497404258409,7.55350846406171,6.95673195457304,6.19038422954403,5.38386388299949,4.53115664194622,3.28742377875651,1.40090772863202,0,1.01147508651273
1004,153,0,0.926672436659358,1,1,10.1933968032529,9.80388537173688,9.44120644922676,9.05164647924344,8.48018090072107,7.8834043912324,7.11705666620338,6.31053631965885,5.45782907860557,4.21409621541586,2.32758016529138,0,1.01147508651273
1005,153,0,0.926672436659358,1,1,11.1200692399123,10.7305578083962,10.3678788858861,9.9783189159028,9.40685333738043,8.81007682789176,8.04372910286274,7.23720875631821,6.38450151526493,5.14076865207522,3.25425260195073,0,1.01147508651273
1006,153,0,0.926672436659358,1,1,12.0467416765717,11.6572302450556,11.2945513225455,10.9049913525622,10.3335257740398,9.73674926455112,8.9704015395221,8.16388119297757,7.31117395192429,6.06744108873458,4.18092503861009,0,1.01147508651273
1007,153,0,0.926672436659358,1,1,12.973414113231,12.583902681715,12.2212237592048,11.8316637892215,11.2601982106991,10.6634217012105,9.89707397618146,9.09055362963693,8.23784638858365,6.99411352539394,5.10759747526945,0,1.01147508651273
1008,153,0,0.926672436659358,1,1,13.9000865498904,13.5105751183743,13.1478961958642,12.7583362258809,12.1868706473585,11.5900941378698,10.8237464128408,10.0172260662963,9.16451882524301,7.9207859620533,6.03426991192881,0,1.01147508651273
1009,153,0,0.926672436659358,1,1,14.8267589865497,14.4372475550337,14.0745686325236,13.6850086625402,13.1135430840179,12.5167665745292,11.7504188495002,10.9438985029556,10.0911912619024,8.84745839871266,6.96094234858817,0,1.01147508651273
1010,153,0,0.926672436659358,1,1,15.7534314232091,15.363919991693,15.0012410691829,14.6116810991996,14.0402155206772,13.4434390111886,12.6770912861595,11.870570939615,11.0178636985617,9.77413083537201,7.88761478524753,0,1.01147508651273
1011,153,0,0.472957629799986,1,1,16.6801038598684,16.2905924283524,15.9279135058423,15.538353535859,14.9668879573366,14.3701114478479,13.6037637228189,12.7972433762744,11.9445361352211,10.7008032720314,8.81428722190688,0,1.01147508651273
1012,153,0,0.00962141147030771,1,1,16.6993466828091,16.309835251293,15.9471563287829,15.5575963587996,14.9861307802772,14.3893542707885,13.6230065457595,12.816486199215,11.9637789581617,10.720046094972,8.8335300448475,0,1.01147508651273
1013,154,0,0.463336218329679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.065301329981
1014,154,0,0.926672436659358,0,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.065301329981
1015,154,0,0.926672436659358,0,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.065301329981
1016,154,0,0.926672436659358,0,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,0,1.065301329981
1017,154,0,0.926672436659358,0,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,0,1.065301329981
1018,154,0,0.926672436659358,0,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,0,1.065301329981
1019,154,0,0.926672436659358,0,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,0,1.065301329981
1020,154,0,0.926672436659358,0,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,0,1.065301329981
1021,154,0,0.926672436659358,0,1,7.41337949327487,7.02386806175881,6.66118913924869,6.27162916926537,5.700163590743,5.10338708125433,4.33703935622531,3.53051900968078,2.6778117686275,1.43407890543779,0,0,1.065301329981
1022,154,0,0.926672436659358,0,1,8.34005192993422,7.95054049841816,7.58786157590805,7.19830160592473,6.62683602740235,6.03005951791368,5.26371179288467,4.45719144634013,3.60448420528686,2.36075134209715,0.47423529197266,0,1.065301329981
1023,154,0,0.926672436659358,0,1,9.26672436659358,8.87721293507752,8.51453401256741,8.12497404258409,7.55350846406171,6.95673195457304,6.19038422954403,5.38386388299949,4.53115664194622,3.28742377875651,1.40090772863202,0,1.065301329981
1024,154,0,0.926672436659358,0,1,10.1933968032529,9.80388537173688,9.44120644922676,9.05164647924344,8.48018090072107,7.8834043912324,7.11705666620338,6.31053631965885,5.45782907860557,4.21409621541586,2.32758016529138,0,1.065301329981
1025,154,0,0.926672436659358,0,1,11.1200692399123,10.7305578083962,10.3678788858861,9.9783189159028,9.40685333738043,8.81007682789176,8.04372910286274,7.23720875631821,6.38450151526493,5.14076865207522,3.25425260195073,0,1.065301329981
1026,154,0,0.926672436659358,0,1,12.0467416765717,11.6572302450556,11.2945513225455,10.9049913525622,10.3335257740398,9.73674926455112,8.9704015395221,8.16388119297757,7.31117395192429,6.06744108873458,4.18092503861009,0,1.065301329981
1027,154,0,0.926672436659358,0,1,12.973414113231,12.583902681715,12.2212237592048,11.8316637892215,11.2601982106991,10.6634217012105,9.89707397618146,9.09055362963693,8.23784638858365,6.99411352539394,5.10759747526945,0,1.065301329981
1028,154,0,0.926672436659358,0,1,13.9000865498904,13.5105751183743,13.1478961958642,12.7583362258809,12.1868706473585,11.5900941378698,10.8237464128408,10.0172260662963,9.16451882524301,7.9207859620533,6.03426991192881,0,1.065301329981
1029,154,0,0.926672436659358,0,1,14.8267589865497,14.4372475550337,14.0745686325236,13.6850086625402,13.1135430840179,12.5167665745292,11.7504188495002,10.9438985029556,10.0911912619024,8.84745839871266,6.96094234858817,0,1.065301329981
1030,154,0,0.634062756258789,0,1,15.7534314232091,15.363919991693,15.0012410691829,14.6116810991996,14.0402155206772,13.4434390111886,12.6770912861595,11.870570939615,11.0178636985617,9.77413083537201,7.88761478524753,0,1.065301329981
1031,154,0,0.17072653792911,0,1,16.0948844990673,15.7053730675512,15.3426941450411,14.9531341750578,14.3816685965354,13.7848920870468,13.0185443620178,12.2120240154732,11.3593167744199,10.1155839112302,8.22906786110575,0,1.065301329981
1032,155,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.16907399392676
1033,155,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,1,1.16907399392676
1034,155,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,1,1.16907399392676
1035,155,0,0.926672436659358,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,1,1.16907399392676
1036,155,0,0.926672436659358,1,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,1,1.16907399392676
1037,155,0,0.926672436659358,1,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,1,1.16907399392676
1038,155,0,0.926672436659358,1,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,1,1.16907399392676
1039,155,0,0.856745142626387,1,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,1,1.16907399392676
1040,155,1,0.393408924296708,1,1,7.27352490520892,6.88401347369286,6.52133455118275,6.13177458119943,5.56030900267705,4.96353249318839,4.19718476815937,3.39066442161483,2.53795718056156,1.29422431737185,0,1,1.16907399392676
1041,156,0,0.463336218329679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.40115722462149
1042,156,0,0.926672436659358,0,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.40115722462149
1043,156,0,0.926672436659358,0,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.40115722462149
1044,156,0,0.926672436659358,0,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,0,1.40115722462149
1045,156,0,0.926672436659358,0,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,0,1.40115722462149
1046,156,0,0.926672436659358,0,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,0,1.40115722462149
1047,156,0,0.926672436659358,0,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,0,1.40115722462149
1048,156,0,0.926672436659358,0,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,0,1.40115722462149
1049,156,0,0.926672436659358,0,1,7.41337949327487,7.02386806175881,6.66118913924869,6.27162916926537,5.700163590743,5.10338708125433,4.33703935622531,3.53051900968078,2.6778117686275,1.43407890543779,0,0,1.40115722462149
1050,156,0,0.926672436659358,0,1,8.34005192993422,7.95054049841816,7.58786157590805,7.19830160592473,6.62683602740235,6.03005951791368,5.26371179288467,4.45719144634013,3.60448420528686,2.36075134209715,0.47423529197266,0,1.40115722462149
1051,156,0,0.926672436659358,0,1,9.26672436659358,8.87721293507752,8.51453401256741,8.12497404258409,7.55350846406171,6.95673195457304,6.19038422954403,5.38386388299949,4.53115664194622,3.28742377875651,1.40090772863202,0,1.40115722462149
1052,156,0,0.926672436659358,0,1,10.1933968032529,9.80388537173688,9.44120644922676,9.05164647924344,8.48018090072107,7.8834043912324,7.11705666620338,6.31053631965885,5.45782907860557,4.21409621541586,2.32758016529138,0,1.40115722462149
1053,156,0,0.926672436659358,0,1,11.1200692399123,10.7305578083962,10.3678788858861,9.9783189159028,9.40685333738043,8.81007682789176,8.04372910286274,7.23720875631821,6.38450151526493,5.14076865207522,3.25425260195073,0,1.40115722462149
1054,156,0,0.926672436659358,0,1,12.0467416765717,11.6572302450556,11.2945513225455,10.9049913525622,10.3335257740398,9.73674926455112,8.9704015395221,8.16388119297757,7.31117395192429,6.06744108873458,4.18092503861009,0,1.40115722462149
1055,156,0,0.926672436659358,0,1,12.973414113231,12.583902681715,12.2212237592048,11.8316637892215,11.2601982106991,10.6634217012105,9.89707397618146,9.09055362963693,8.23784638858365,6.99411352539394,5.10759747526945,0,1.40115722462149
1056,156,0,0.926672436659358,0,1,13.9000865498904,13.5105751183743,13.1478961958642,12.7583362258809,12.1868706473585,11.5900941378698,10.8237464128408,10.0172260662963,9.16451882524301,7.9207859620533,6.03426991192881,0,1.40115722462149
1057,156,0,0.926672436659358,0,1,14.8267589865497,14.4372475550337,14.0745686325236,13.6850086625402,13.1135430840179,12.5167665745292,11.7504188495002,10.9438985029556,10.0911912619024,8.84745839871266,6.96094234858817,0,1.40115722462149
1058,156,0,0.926672436659358,0,1,15.7534314232091,15.363919991693,15.0012410691829,14.6116810991996,14.0402155206772,13.4434390111886,12.6770912861595,11.870570939615,11.0178636985617,9.77413083537201,7.88761478524753,0,1.40115722462149
1059,156,0,0.830196029626245,0,1,16.6801038598684,16.2905924283524,15.9279135058423,15.538353535859,14.9668879573366,14.3701114478479,13.6037637228189,12.7972433762744,11.9445361352211,10.7008032720314,8.81428722190688,0,1.40115722462149
1060,156,0,0.366859811296566,0,1,17.4138234824616,17.0243120509455,16.6616331284354,16.2720731584521,15.7006075799297,15.103831070441,14.337483345412,13.5309629988675,12.6782557578142,11.4345228946245,9.54800684450002,0,1.40115722462149
1061,157,0,0.0849685278780325,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.03360627059543
1062,157,1,0.0849685278780325,1,1,0.169937055756065,0,0,0,0,0,0,0,0,0,0,1,1.03360627059543
1063,158,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0234892124934
1064,158,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.0234892124934
1065,158,0,0.926672436659358,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,0,1.0234892124934
1066,158,0,0.926672436659358,1,1,2.78001730997807,2.39050587846202,2.0278269559519,1.63826698596858,1.06680140744621,0.470024897957537,0,0,0,0,0,0,1.0234892124934
1067,158,0,0.926672436659358,1,1,3.70668974663743,3.31717831512137,2.95449939261126,2.56493942262794,1.99347384410556,1.3966973346169,0.630349609587878,0,0,0,0,0,1.0234892124934
1068,158,0,0.926672436659358,1,1,4.63336218329679,4.24385075178073,3.88117182927061,3.4916118592873,2.92014628076492,2.32336977127625,1.55702204624724,0.750501699702703,0,0,0,0,1.0234892124934
1069,158,0,0.926672436659358,1,1,5.56003461995615,5.17052318844009,4.80784426592997,4.41828429594665,3.84681871742428,3.25004220793561,2.48369448290659,1.67717413636206,0.824466895308783,0,0,0,1.0234892124934
1070,158,0,0.926672436659358,1,1,6.48670705661551,6.09719562509945,5.73451670258933,5.34495673260601,4.77349115408364,4.17671464459497,3.41036691956595,2.60384657302142,1.75113933196814,0.507406468778432,0,0,1.0234892124934
1071,158,0,0.926672436659358,1,1,7.41337949327487,7.02386806175881,6.66118913924869,6.27162916926537,5.700163590743,5.10338708125433,4.33703935622531,3.53051900968078,2.6778117686275,1.43407890543779,0,0,1.0234892124934
1072,158,0,0.926672436659358,1,1,8.34005192993422,7.95054049841816,7.58786157590805,7.19830160592473,6.62683602740235,6.03005951791368,5.26371179288467,4.45719144634013,3.60448420528686,2.36075134209715,0.47423529197266,0,1.0234892124934
1073,158,0,0.926672436659358,1,1,9.26672436659358,8.87721293507752,8.51453401256741,8.12497404258409,7.55350846406171,6.95673195457304,6.19038422954403,5.38386388299949,4.53115664194622,3.28742377875651,1.40090772863202,0,1.0234892124934
1074,158,0,0.926672436659358,1,1,10.1933968032529,9.80388537173688,9.44120644922676,9.05164647924344,8.48018090072107,7.8834043912324,7.11705666620338,6.31053631965885,5.45782907860557,4.21409621541586,2.32758016529138,0,1.0234892124934
1075,158,0,0.500331621272012,1,1,11.1200692399123,10.7305578083962,10.3678788858861,9.9783189159028,9.40685333738043,8.81007682789176,8.04372910286274,7.23720875631821,6.38450151526493,5.14076865207522,3.25425260195073,0,1.0234892124934
1076,158,0,0.0369954029423329,1,1,11.194060045797,10.8045486142809,10.4418696917708,10.0523097217875,9.4808441432651,8.88406763377643,8.11771990874741,7.31119956220287,6.4584923211496,5.21475945795989,3.3282434078354,0,1.0234892124934
1077,159,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.03908175892119
1078,159,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,1,1.03908175892119
1079,159,0,0.917840828239385,1,1,1.85334487331872,1.46383344180266,1.10115451929254,0.711594549309222,0.140128970786848,0,0,0,0,0,0,1,1.03908175892119
1080,159,1,0.454504609909706,1,1,2.76235409313813,2.37284266162207,2.01016373911195,1.62060376912863,1.04913819060626,0.452361681117591,0,0,0,0,0,1,1.03908175892119
1081,160,0,0.381625830195844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.42138078560117
1082,160,0,0.381625830195844,1,1,0.763251660391688,0.37374022887563,0.0110613063655116,0,0,0,0,0,0,0,0,0,1.42138078560117
1083,161,0,0.463336218329679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.01113732592876
1084,161,0,0.926672436659358,1,1,0.926672436659358,0.5371610051433,0.174482082633181,0,0,0,0,0,0,0,0,0,1.01113732592876
